100	1000	
C	774	27.828692	25.398344	41
C	775	9.965461	28.879107	69
C	776	26.536303	23.827412	41
C	777	2.855835	24.455905	98
C	778	26.602090	22.059212	42
C	779	22.287078	21.833288	76
C	780	21.927827	19.577644	42
C	781	18.414217	29.704936	54
C	782	23.903644	21.102487	24
C	783	20.331302	25.365800	30
C	784	24.709768	26.850288	45
C	785	3.509836	8.735646	59
C	786	17.192323	25.368990	53
C	787	0.078677	20.618815	34
C	788	5.560946	16.617741	17
C	789	12.106218	3.389638	11
C	790	12.016085	22.071680	60
C	791	2.268746	8.552388	71
C	792	15.899091	5.124580	28
C	793	3.008293	12.501181	51
C	794	27.183792	25.295371	73
C	795	4.334470	19.111619	1
C	796	14.873015	22.748687	41
C	797	18.816555	8.776659	81
C	798	13.851174	9.147857	75
C	799	4.142459	8.560942	81
C	800	5.998145	7.652295	39
C	801	17.296588	23.190467	32
C	802	3.021285	17.375265	72
C	803	13.809283	8.582231	100
C	804	3.993006	25.915501	80
C	805	11.971869	16.009091	64
C	806	17.987180	14.240615	20
C	807	24.561479	3.886272	20
C	808	19.365195	27.569771	62
C	809	16.387453	16.548987	13
C	810	22.865142	20.721922	47
C	811	5.660606	7.738157	55
C	812	13.470609	24.477161	18
C	813	16.514817	27.321783	70
C	814	3.625018	20.657276	84
C	815	5.882725	9.623162	63
C	816	28.309571	23.179313	29
C	817	2.813630	1.330856	88
C	818	10.554578	16.622912	96
C	819	9.913086	14.547584	97
C	820	12.538413	21.884955	51
C	821	0.556675	0.525593	55
C	822	6.125570	25.118153	67
C	823	4.411865	25.490765	30
C	824	22.687925	20.799318	57
C	825	12.039752	15.553067	39
C	826	11.521240	17.700357	30
C	827	23.291224	24.991849	97
C	828	12.177518	9.806040	19
C	829	22.313632	15.802536	56
C	830	0.463316	28.196357	30
C	831	25.425698	28.772887	9
C	832	21.375669	28.239328	88
C	833	0.103742	1.930247	1
C	834	14.862240	10.016829	8
C	835	16.477832	27.400653	19
C	836	1.901784	17.034506	16
C	837	27.926246	8.027354	79
C	838	12.152660	2.338112	38
C	839	3.518119	4.840584	29
C	840	23.137429	15.557870	91
C	841	20.393651	4.658669	36
C	842	3.258228	13.684875	83
C	843	29.650519	15.435746	9
C	844	23.490915	21.964151	6
C	845	1.238281	23.954231	18
C	846	20.160507	26.663979	23
C	847	22.727118	11.536177	86
C	848	24.903307	22.830860	58
C	849	13.466424	9.765547	70
C	850	2.847689	29.944256	82
C	851	7.166200	4.749473	8
C	852	16.978762	5.092446	24
C	853	12.776827	29.131422	100
C	854	7.430558	16.294946	37
C	855	3.972007	0.567987	80
C	856	1.852817	24.365658	90
C	857	5.226656	5.111044	19
C	858	8.050532	4.877175	28
C	859	20.546790	1.541447	8
C	860	26.841326	21.785071	74
C	861	25.495678	17.001833	57
C	862	18.449051	18.222796	16
C	863	28.538010	13.352358	13
C	864	11.053656	12.004434	9
C	865	23.117904	13.901345	75
C	866	11.948690	0.284104	31
C	867	18.650818	28.927452	77
C	868	5.376550	1.427646	5
C	869	28.058874	12.807108	20
C	870	17.722592	2.030880	57
C	871	13.375095	19.575409	47
C	872	26.396538	18.601751	56
C	873	24.686453	4.447070	40
C	874	23.478926	15.233243	7
C	875	5.988518	20.320252	13
C	876	7.018315	1.484196	9
C	877	7.322085	25.467365	29
C	878	19.706992	5.860094	98
C	879	8.819723	0.760648	66
C	880	17.864528	1.937627	98
C	881	14.661993	29.813218	31
C	882	2.221731	3.312812	73
C	883	28.740669	7.598281	73
C	884	4.740457	26.799543	30
C	885	20.405389	22.463050	62
C	886	28.830424	3.780484	4
C	887	12.038458	25.226962	19
C	888	22.382235	6.724911	32
C	889	29.674032	15.861161	84
C	890	21.958154	5.662550	78
C	891	6.181413	28.976469	57
C	892	7.146745	13.503498	92
C	893	24.443834	26.853737	45
C	894	19.363592	3.263557	70
C	895	27.614385	7.228120	53
C	896	5.201184	12.276378	71
C	897	7.041337	7.422915	52
C	898	15.589190	5.782007	29
C	899	15.021197	20.329647	27
C	900	2.581550	5.426586	24
C	901	12.792697	1.411973	85
C	902	9.207069	24.831155	73
C	903	26.638935	1.589304	31
C	904	1.556066	26.312967	76
C	905	17.450466	23.514221	80
C	906	1.975517	23.631879	95
C	907	22.490690	9.122262	85
C	908	7.135376	16.934524	60
C	909	5.975999	26.498968	92
C	910	20.198081	3.590384	50
C	911	3.727088	25.399265	10
C	912	15.866762	10.768426	74
C	913	2.822180	1.455952	75
C	914	16.550432	17.843377	82
C	915	21.785599	19.131982	3
C	916	23.269963	4.578296	36
C	917	20.543956	2.477032	38
C	918	29.409451	17.182891	73
C	919	4.066336	0.965518	67
C	920	13.495858	21.516802	21
C	921	24.479738	15.471375	2
C	922	15.148681	16.970428	75
C	923	24.593637	22.284057	12
C	924	3.904952	0.569637	46
C	925	18.783025	24.103033	44
C	926	4.160021	22.510114	16
C	927	19.502298	20.026783	68
C	928	3.278539	22.324478	48
C	929	21.482736	19.828972	44
C	930	10.167855	13.268335	94
C	931	8.960954	3.437818	23
C	932	17.846631	29.504909	81
C	933	5.914850	17.256083	18
C	934	16.687800	9.981186	5
C	935	18.221600	0.183659	8
C	936	1.497988	12.701339	97
C	937	15.655034	16.646668	99
C	938	29.671767	10.248671	92
C	939	8.930725	3.576719	9
C	940	10.818308	27.713751	90
C	941	27.679752	14.978329	94
C	942	20.223864	17.182050	18
C	943	5.005112	23.502403	63
C	944	9.506528	26.487848	68
C	945	13.331375	19.674383	51
C	946	9.756183	22.292329	17
C	947	23.112201	27.602814	55
C	948	21.797238	29.027051	88
C	949	14.858896	8.485038	41
C	950	9.008236	3.080497	73
C	951	8.668697	10.506224	60
C	952	15.781835	24.323731	42
C	953	27.152893	15.453602	47
C	954	4.572402	6.083618	24
C	955	19.030321	15.390709	39
C	956	3.797369	16.710072	43
C	957	0.369038	24.021233	39
C	958	3.892122	5.374150	6
C	959	17.523637	13.398650	90
C	960	1.861998	0.855011	83
C	961	3.073033	11.618180	51
C	962	23.147340	26.185234	64
C	963	9.220994	14.944578	15
C	964	25.212284	24.079891	68
C	965	23.429616	4.220521	68
C	966	27.160387	2.098313	22
C	967	14.726745	12.942223	17
C	968	26.422044	11.879638	66
C	969	28.395825	0.994445	66
C	970	17.963256	17.426145	25
C	971	16.385154	21.760625	7
C	972	4.136218	16.754192	59
C	973	15.781858	8.028340	42
C	974	22.128342	3.305495	21
C	975	21.426990	23.990340	26
C	976	4.160507	24.500023	92
C	977	5.608520	27.307847	89
C	978	20.685256	14.829514	80
C	979	12.252425	15.897540	32
C	980	8.909405	5.682041	29
C	981	20.118061	6.069792	52
C	982	7.780354	4.844806	91
C	983	19.012014	4.202398	70
C	984	16.724444	17.407839	98
C	985	5.196843	4.687700	14
C	986	4.833985	21.581997	60
C	987	26.448325	8.970203	92
C	988	8.336190	12.230184	53
C	989	16.998543	0.464532	17
C	990	15.535679	8.425532	33
C	991	24.454872	19.696185	87
C	992	2.925555	0.063391	67
C	993	17.004032	23.610811	96
C	994	14.892906	29.256456	1
C	995	9.508351	23.802310	86
C	996	4.938497	29.626412	15
C	997	29.872102	12.718852	74
C	998	4.471218	18.884117	2
C	999	16.921249	21.195662	80
